"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","context_id"
"true","fullscreen","0","4500","0.0-0.0","","","","","","","","","","","","","","","","","","","",""
"","pavlovia","1","4505","0.0-1.0","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","2","23624","0.0-2.0","19118.10000000149","<div class='center'><p>Welcome! This experiment will last ~1 hour. In this experiment, you are the head captain of a pirate ship traveling around the world to different places. You will complete several different tasks during this experiment. Here is an overview of these tasks:</p><br><p>1. Tutorial and quiz</p><p>2. Pick a pirate game in 6 different places</p><p>3. Pick a pirate game and memory game</p><p>4. Final questions and payment</p><br><p>If you complete the entire experiment, you will receive $15 and a possible bonus payment.</p><p><b>[Press the space bar to begin the tutorial]</b></p></div>","32","61255972cd399c6c6f7cad52","","","","","","","","","","","","","","","",""
"","html-keyboard-response","3","38693","0.0-3.0","15067.79999999702","<div class='center'><p>You are the head captain of a pirate ship.</p><p> Your pirates rob other ships as they leave the marketplace port.</p> These ships have just sold all their goods at the marketplace, so they have lots and lots of gold on them.</p><p><img src='run_exp/static/images/ship_center.png' height='400'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","60687","0.0-4.0","21993","<div class='center'><p>As the head captain, you do not have to rob any ships yourself.</p><p>You get to choose which pirate you want to rob the next ship. </p><p>If they are successful at robbing the ship, then you will get gold coins.</p><p> If they are not successful, then you will get no gold coins.</p><p> The more coins you collect, the more bonus money you will win. So, choose your pirate wisely.</p><p><img src='run_exp/static/images/goal.png' height='400'></p><p><b>[Press the space bar to continue]</b></p><div>","32","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","5","78685","0.0-5.0","17996.89999999851","<div class='center'><p>Even the most skilled pirate will not be able to rob EVERY ship.</p><p> Some ships will have very strong defenses against attacks.</p><p> For example, blue beard, here,  is very good at robbing ships.</p><p> You can press the <b>‘1’</b> button on the keyboard to choose him.</p><p> Try choosing him 10 times to see how often he is successful at robbing ships. </p><p><img src='run_exp/static/images/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","6","80193","0.0-6.0","null","<br><br><br><br><p><img src='run_exp/static/images/blue_win.png' height='500'></p>","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","7","81307","0.0-7.0","1113.2999999970198","<br><br><br><br><p><img src='run_exp/static/images/blue.png' height='500'></p>","49","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","8","82818","0.0-8.0","null","<br><br><br><br><p><img src='run_exp/static/images/blue_win.png' height='500'></p>","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","9","82864","0.0-9.0","45.399999998509884","<br><br><br><br><p><img src='run_exp/static/images/blue.png' height='500'></p>","49","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","10","84373","0.0-10.0","null","<br><br><br><br><p><img src='run_exp/static/images/blue_win.png' height='500'></p>","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","11","85412","0.0-11.0","1038.4000000059605","<br><br><br><br><p><img src='run_exp/static/images/blue.png' height='500'></p>","49","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","12","86928","0.0-12.0","null","<br><br><br><br><p><img src='run_exp/static/images/blue_no_win.png' height='500'></p>","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","13","87694","0.0-13.0","765.1000000014901","<br><br><br><br><p><img src='run_exp/static/images/blue.png' height='500'></p>","49","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","14","89198","0.0-14.0","null","<br><br><br><br><p><img src='run_exp/static/images/blue_win.png' height='500'></p>","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","15","89583","0.0-15.0","384.1000000014901","<br><br><br><br><p><img src='run_exp/static/images/blue.png' height='500'></p>","49","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","16","91093","0.0-16.0","null","<br><br><br><br><p><img src='run_exp/static/images/blue_win.png' height='500'></p>","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","17","91496","0.0-17.0","402.6000000014901","<br><br><br><br><p><img src='run_exp/static/images/blue.png' height='500'></p>","49","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","18","93012","0.0-18.0","null","<br><br><br><br><p><img src='run_exp/static/images/blue_win.png' height='500'></p>","null","","","","","","","","","","","","","","","","",""
