"success","trial_type","trial_index","time_elapsed","internal_node_id","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","contextArray_ind","validImageProbes","invalidImageProbes","pRew_Red","pRew_White","pRew_Black","availableForMemProbe","choice_blocks"
"true","fullscreen","0","3704","0.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","pavlovia","1","3711","0.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc1","2","48863","0.0-2.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","null","run_exp/static/audio/clip_1_welcome.m4a","null","380","877","25","Male","<div class='center'><p>Welcome! This is the first part of the study. It will last ~30 minutes. In part 1 and part 2 of the study, you are the head captain of a pirate ship traveling around the world to different islands. You will play a few different games throughout these two parts. Here is an overview of them:</p><br><p>Part 1 (today)</p><p>1. Instructions, practice game, and quiz</p><p>2. Pick a pirate game on 6 different islands</p><br><p>Part 2 (tomorrow)</p><p>3. Pick a pirate game and memory game</p><p>4. Where did you see this ship? </p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","3","48886","0.0-3.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","17.69999998807907","<div class='center'><p>Welcome! This is the first part of the study. It will last ~30 minutes. In part 1 and part 2 of the study, you are the head captain of a pirate ship traveling around the world to different islands. You will play a few different games throughout these two parts. Here is an overview of them:</p><br><p>Part 1 (today)</p><p>1. Instructions, practice game, and quiz</p><p>2. Pick a pirate game on 6 different islands</p><br><p>Part 2 (tomorrow)</p><p>3. Pick a pirate game and memory game</p><p>4. Where did you see this ship? </p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc2","4","54215","0.0-4.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","null","run_exp/static/audio/clip_2_different_places.m4a","null","","","","","<div class='center'><p>Today, you’ll visit these 6 islands on your journey. You'll be able to see these islands from your ship.</p><p><img src='run_exp/static/images/contexts/all_contexts.png' height='500'></p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","5","55568","0.0-5.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","1350.7000000178814","<div class='center'><p>Today, you’ll visit these 6 islands on your journey. You'll be able to see these islands from your ship.</p><p><img src='run_exp/static/images/contexts/all_contexts.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc3","6","65287","0.0-6.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","null","run_exp/static/audio/clip_3_goal_of_game_1.m4a","null","","","","","<div class='center'><p> The pirates on your ship will rob other ships as they leave the island.</p> These ships have just sold their goods to the islanders, so they will be filled with lots and lots of gold.</p><p><img src='run_exp/static/images/tutorial/ship_center.png' height='400'></p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","7","70847","0.0-7.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","5553.699999988079","<div class='center'><p> The pirates on your ship will rob other ships as they leave the island.</p> These ships have just sold their goods to the islanders, so they will be filled with lots and lots of gold.</p><p><img src='run_exp/static/images/tutorial/ship_center.png' height='400'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc4","8","98865","0.0-8.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","null","run_exp/static/audio/clip_4_goal_of_game_2.m4a","null","","","","","<div class='center'><p>As the head captain, you do not have to rob any ships yourself. Another pirate will be doing the robbing for you. First, you will choose a pirate to rob the next ship.</p><p><img src='run_exp/static/images/tutorial/pirates_all_crop.png' height='200'></p><p>Then, you'll see if the pirate successfully robbed the ship of their gold. If they were successful, then you'll get a stack of gold coins like this:</p><p><img src='run_exp/static/images/tutorial/reward.png' height='150'></p><p> If they were <b>not</b> successful, then you'll get no gold coins, and you'll see a big red x like this: </p><p><img src='run_exp/static/images/tutorial/reward_no.png' height='150'></p><p> How much bonus money you make is based on how many gold coins you collect.</p><div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","9","99624","0.0-9.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","755.9000000059605","<div class='center'><p>As the head captain, you do not have to rob any ships yourself. Another pirate will be doing the robbing for you. First, you will choose a pirate to rob the next ship.</p><p><img src='run_exp/static/images/tutorial/pirates_all_crop.png' height='200'></p><p>Then, you'll see if the pirate successfully robbed the ship of their gold. If they were successful, then you'll get a stack of gold coins like this:</p><p><img src='run_exp/static/images/tutorial/reward.png' height='150'></p><p> If they were <b>not</b> successful, then you'll get no gold coins, and you'll see a big red x like this: </p><p><img src='run_exp/static/images/tutorial/reward_no.png' height='150'></p><p> How much bonus money you make is based on how many gold coins you collect.</p<p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc5","10","120385","0.0-10.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","20759.09999999404","run_exp/static/audio/clip_5_probabilistic.m4a","49","","","","","<div class='center'><p>Even the most skilled pirate can not rob EVERY ship.</p><p> Some ships will have very strong protections against pirate attacks.</p><p> Blue beard, here, is very, very good at robbing ships, but he won't be successful every time he tries to rob one.</p><p> You can press the <b>‘1’</b> key on the keyboard to choose him.</p><p> Try choosing him 10 times to see how often he succeeds at robbing a ship. </p><p><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","11","121889","0.0-11.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","12","122551","0.0-12.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","659.9000000059605","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","13","124055","0.0-13.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","14","124308","0.0-14.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","251","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","15","125810","0.0-15.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","16","126077","0.0-16.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","264.7000000178814","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","17","127581","0.0-17.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_no_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","18","127771","0.0-18.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","187.90000000596046","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","19","129273","0.0-19.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","20","129297","0.0-20.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","21.5","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","21","130799","0.0-21.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","22","131058","0.0-22.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2742""
","
","256.59999999403954","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
