"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","context_id"
"true","fullscreen","0","31119","0.0-0.0","","","","","","","","","","","","","","","","","","","",""
"","pavlovia","1","31121","0.0-1.0","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","2","44442","0.0-2.0","13320.800000190735","<div class='center'><p>Welcome! This experiment will last ~1 hour. In this experiment, you are the head captain of a pirate ship traveling around the world to different places. You will complete several different tasks during this experiment. Here is an overview of these tasks:</p><br><p>1. Tutorial and quiz</p><p>2. Pick a pirate game in 6 different places</p><p>3. Pick a pirate game and memory game</p><p>4. Final questions and payment</p><br><p>If you complete the entire experiment, you will receive $15 and a possible bonus payment.</p><p><b>[Press the space bar to begin the tutorial]</b></p></div>","32","61326754c30ccc2f4312d482","","","","","","","","","","","","","","","",""
"","html-keyboard-response","3","54725","0.0-3.0","10282","<div class='center'><p>You are the head captain of a pirate ship.</p><p> Your pirates rob other ships as they leave the marketplace port.</p> These ships have just sold all their goods at the marketplace, so they have lots and lots of gold on them.</p><p><img src='run_exp/static/images/ship_center.png' height='400'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","69945","0.0-4.0","15220","<div class='center'><p>As the head captain, you do not have to rob any ships yourself.</p><p>You get to choose which pirate you want to rob the next ship. </p><p>If they are successful at robbing the ship, then you will get gold coins.</p><p> If they are not successful, then you will get no gold coins.</p><p> The more coins you collect, the more bonus money you will win. So, choose your pirate wisely.</p><p><img src='run_exp/static/images/goal.png' height='400'></p><p><b>[Press the space bar to continue]</b></p><div>","32","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","5","83904","0.0-5.0","13958.599999904633","<div class='center'><p>Even the most skilled pirate will not be able to rob EVERY ship.</p><p> Some ships will have very strong defenses against attacks.</p><p> For example, blue beard, here,  is very good at robbing ships.</p><p> You can press the <b>‘1’</b> button on the keyboard to choose him.</p><p> Try choosing him 10 times to see how often he is successful at robbing ships. </p><p><img src='run_exp/static/images/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","6","85419","0.0-6.0","null","<br><br><br><br><p><img src='run_exp/static/images/blue_win.png' height='500'></p>","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","7","87091","0.0-7.0","1672","<br><br><br><br><p><img src='run_exp/static/images/blue.png' height='500'></p>","49","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","8","88606","0.0-8.0","null","<br><br><br><br><p><img src='run_exp/static/images/blue_win.png' height='500'></p>","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","9","89310","0.0-9.0","704.1999998092651","<br><br><br><br><p><img src='run_exp/static/images/blue.png' height='500'></p>","49","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","10","90821","0.0-10.0","null","<br><br><br><br><p><img src='run_exp/static/images/blue_win.png' height='500'></p>","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","11","91155","0.0-11.0","332.6000003814697","<br><br><br><br><p><img src='run_exp/static/images/blue.png' height='500'></p>","49","","","","","","","","","","","","","","","","",""
